tourney_name,round,year,total_2ndWon,total_1stIn,total_bpFaced,total_1stWon,total_SvGms,total_df,total_bpSaved,total_ace,%aces_por_punto,%doble_falta,%primer_serve_in,%primer_serve_won,%segundo_serve_won,%bp_saved,%bp_convertidos,%juegos_de_saques_ganados,%puntos_ganados_con_servicio,total_svpt,w_ace,l_ace
us open,R64,2014,45.0,142.0,20.0,100.0,0.0,9.0,15.0,11.0,4.824561403508771,3.9473684210526314,62.28070175438597,70.4225352112676,52.32558139534884,75.0,75.0,,63.59649122807017,228.0,3.0,8.0
us open,R64,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0
us open,R64,2016,13.0,54.0,12.0,37.0,14.0,6.0,7.0,7.0,8.045977011494253,6.896551724137931,62.06896551724138,68.51851851851852,39.39393939393939,58.333333333333336,58.333333333333336,100.0,57.47126436781609,87.0,6.0,1.0
us open,R64,2017,27.0,73.0,12.0,50.0,0.0,3.0,7.0,6.0,4.724409448818897,2.3622047244094486,57.48031496062992,68.4931506849315,50.0,58.333333333333336,58.333333333333336,,60.629921259842526,127.0,5.0,1.0
us open,R64,2018,23.0,67.0,11.0,50.0,17.0,6.0,8.0,9.0,7.964601769911504,5.3097345132743365,59.29203539823009,74.6268656716418,50.0,72.72727272727273,72.72727272727273,100.0,64.60176991150442,113.0,8.0,1.0
us open,R64,2019,13.0,75.0,12.0,46.0,17.0,2.0,5.0,4.0,3.6036036036036037,1.8018018018018018,67.56756756756756,61.33333333333333,36.11111111111111,41.66666666666667,41.66666666666667,100.0,53.153153153153156,111.0,4.0,0.0
us open,R64,2020,13.0,59.0,13.0,37.0,15.0,3.0,7.0,6.0,6.666666666666667,3.3333333333333335,65.55555555555556,62.71186440677966,41.935483870967744,53.84615384615385,53.84615384615385,100.0,55.55555555555556,90.0,6.0,0.0
us open,R64,2022,40.0,143.0,22.0,95.0,35.0,13.0,14.0,8.0,3.65296803652968,5.93607305936073,65.29680365296804,66.43356643356644,52.63157894736842,63.63636363636363,63.63636363636363,100.0,61.64383561643836,219.0,8.0,0.0
us open,R64,2023,14.0,57.0,5.0,40.0,15.0,3.0,1.0,4.0,4.819277108433735,3.614457831325301,68.67469879518072,70.17543859649122,53.84615384615385,20.0,20.0,100.0,65.06024096385542,83.0,4.0,0.0
us open,R64,2024,15.0,63.0,9.0,47.0,16.0,4.0,5.0,4.0,3.9215686274509802,3.9215686274509802,61.76470588235294,74.60317460317461,38.46153846153847,55.55555555555556,55.55555555555556,100.0,60.78431372549019,102.0,4.0,0.0
us open,SF,2017,23.0,61.0,7.0,36.0,0.0,3.0,3.0,5.0,5.1020408163265305,3.061224489795918,62.244897959183675,59.01639344262295,62.16216216216216,42.857142857142854,42.857142857142854,,60.204081632653065,98.0,5.0,0.0
us open,SF,2018,20.0,95.0,17.0,62.0,18.0,1.0,14.0,5.0,3.731343283582089,0.7462686567164178,70.8955223880597,65.26315789473685,51.28205128205128,82.35294117647058,82.35294117647058,100.0,61.19402985074627,134.0,2.0,3.0
us open,SF,2023,35.0,140.0,21.0,88.0,32.0,7.0,12.0,17.0,8.173076923076923,3.3653846153846154,67.3076923076923,62.857142857142854,51.470588235294116,57.14285714285714,57.14285714285714,100.0,59.13461538461539,208.0,12.0,5.0
wimbledon,QF,2015,37.0,128.0,14.0,92.0,0.0,2.0,10.0,13.0,6.7357512953367875,1.0362694300518136,66.32124352331607,71.875,56.92307692307692,71.42857142857143,71.42857142857143,,66.83937823834198,193.0,1.0,12.0
wimbledon,QF,2023,21.0,85.0,13.0,55.0,18.0,4.0,8.0,7.0,5.343511450381679,3.0534351145038165,64.8854961832061,64.70588235294117,45.65217391304348,61.53846153846154,61.53846153846154,100.0,58.01526717557252,131.0,2.0,5.0
wimbledon,R128,2013,23.0,65.0,12.0,43.0,0.0,4.0,5.0,12.0,10.714285714285714,3.571428571428571,58.03571428571429,66.15384615384615,48.93617021276596,41.66666666666667,41.66666666666667,,58.92857142857143,112.0,8.0,4.0
wimbledon,R128,2014,16.0,80.0,12.0,62.0,0.0,8.0,9.0,10.0,8.19672131147541,6.557377049180328,65.57377049180327,77.5,38.095238095238095,75.0,75.0,,63.934426229508205,122.0,7.0,3.0
wimbledon,R128,2015,34.0,147.0,15.0,97.0,0.0,8.0,7.0,23.0,10.407239819004525,3.619909502262444,66.51583710407239,65.98639455782312,45.94594594594595,46.666666666666664,46.666666666666664,,59.276018099547514,221.0,21.0,2.0
wimbledon,R128,2016,16.0,72.0,13.0,42.0,16.0,2.0,7.0,6.0,5.769230769230769,1.9230769230769231,69.23076923076923,58.333333333333336,50.0,53.84615384615385,53.84615384615385,100.0,55.769230769230774,104.0,6.0,0.0
wimbledon,R128,2017,21.0,61.0,12.0,37.0,0.0,3.0,5.0,4.0,3.8461538461538463,2.8846153846153846,58.65384615384615,60.65573770491803,48.837209302325576,41.66666666666667,41.66666666666667,,55.769230769230774,104.0,3.0,1.0
wimbledon,R128,2018,24.0,60.0,6.0,46.0,18.0,5.0,3.0,5.0,4.587155963302752,4.587155963302752,55.04587155963303,76.66666666666667,48.97959183673469,50.0,50.0,100.0,64.22018348623854,109.0,4.0,1.0
wimbledon,R128,2019,15.0,67.0,9.0,48.0,17.0,8.0,4.0,7.0,6.481481481481481,7.4074074074074066,62.03703703703704,71.64179104477611,36.58536585365854,44.44444444444444,44.44444444444444,100.0,58.333333333333336,108.0,6.0,1.0
wimbledon,R128,2021,24.0,73.0,8.0,58.0,19.0,6.0,6.0,10.0,8.130081300813007,4.878048780487805,59.34959349593496,79.45205479452055,48.0,75.0,75.0,100.0,66.66666666666666,123.0,8.0,2.0
wimbledon,R128,2023,18.0,81.0,17.0,50.0,15.0,4.0,13.0,0.0,0.0,3.3333333333333335,67.5,61.72839506172839,46.15384615384615,76.47058823529412,76.47058823529412,100.0,56.666666666666664,120.0,0.0,0.0
wimbledon,R128,2024,30.0,108.0,11.0,66.0,22.0,4.0,8.0,6.0,3.870967741935484,2.5806451612903225,69.6774193548387,61.111111111111114,63.829787234042556,72.72727272727273,72.72727272727273,100.0,61.935483870967744,155.0,6.0,0.0
wimbledon,R16,2015,34.0,91.0,20.0,56.0,0.0,2.0,10.0,5.0,3.225806451612903,1.2903225806451613,58.70967741935483,61.53846153846154,53.125,50.0,50.0,,58.06451612903226,155.0,5.0,0.0
wimbledon,R16,2016,38.0,133.0,18.0,91.0,31.0,7.0,10.0,5.0,2.4752475247524752,3.4653465346534658,65.84158415841584,68.42105263157895,55.072463768115945,55.55555555555556,55.55555555555556,100.0,63.86138613861386,202.0,2.0,3.0
wimbledon,R16,2021,27.0,99.0,15.0,64.0,22.0,5.0,8.0,10.0,6.451612903225806,3.225806451612903,63.87096774193548,64.64646464646465,48.214285714285715,53.333333333333336,53.333333333333336,100.0,58.70967741935483,155.0,2.0,8.0
wimbledon,R16,2023,29.0,138.0,22.0,93.0,30.0,5.0,14.0,3.0,1.5,2.5,69.0,67.3913043478261,46.774193548387096,63.63636363636363,63.63636363636363,100.0,61.0,200.0,3.0,0.0
wimbledon,R16,2024,28.0,155.0,21.0,89.0,31.0,5.0,8.0,8.0,3.65296803652968,2.28310502283105,70.77625570776256,57.41935483870968,43.75,38.095238095238095,38.095238095238095,100.0,53.42465753424658,219.0,2.0,6.0
wimbledon,R32,2013,34.0,153.0,28.0,108.0,0.0,2.0,23.0,17.0,7.35930735930736,0.8658008658008658,66.23376623376623,70.58823529411765,43.58974358974359,82.14285714285714,82.14285714285714,,61.471861471861466,231.0,2.0,15.0
wimbledon,R32,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0
wimbledon,R32,2015,27.0,66.0,7.0,54.0,0.0,3.0,5.0,11.0,9.734513274336283,2.6548672566371683,58.4070796460177,81.81818181818183,57.446808510638306,71.42857142857143,71.42857142857143,,71.68141592920354,113.0,9.0,2.0
wimbledon,R32,2016,22.0,129.0,26.0,79.0,30.0,9.0,12.0,6.0,3.1413612565445024,4.712041884816754,67.5392670157068,61.240310077519375,35.483870967741936,46.15384615384615,46.15384615384615,100.0,52.879581151832454,191.0,5.0,1.0
wimbledon,R32,2018,30.0,144.0,28.0,93.0,34.0,7.0,15.0,17.0,7.727272727272727,3.1818181818181817,65.45454545454545,64.58333333333334,39.473684210526315,53.57142857142857,53.57142857142857,100.0,55.90909090909091,220.0,2.0,15.0
wimbledon,R32,2021,22.0,74.0,12.0,53.0,21.0,7.0,6.0,3.0,2.4390243902439024,5.691056910569105,60.16260162601627,71.62162162162163,44.89795918367347,50.0,50.0,100.0,60.97560975609756,123.0,2.0,1.0
wimbledon,R32,2023,12.0,76.0,18.0,55.0,17.0,6.0,12.0,1.0,0.847457627118644,5.084745762711865,64.40677966101694,72.36842105263158,28.57142857142857,66.66666666666666,66.66666666666666,100.0,56.779661016949156,118.0,1.0,0.0
wimbledon,R32,2024,16.0,91.0,12.0,58.0,19.0,3.0,7.0,3.0,2.479338842975207,2.479338842975207,75.20661157024794,63.73626373626373,53.333333333333336,58.333333333333336,58.333333333333336,100.0,61.15702479338842,121.0,2.0,1.0
wimbledon,R64,2013,20.0,84.0,11.0,57.0,0.0,3.0,8.0,5.0,4.166666666666666,2.5,70.0,67.85714285714286,55.55555555555556,72.72727272727273,72.72727272727273,,64.16666666666667,120.0,4.0,1.0
wimbledon,R64,2014,47.0,104.0,16.0,80.0,0.0,9.0,9.0,9.0,4.66321243523316,4.66321243523316,53.8860103626943,76.92307692307693,52.80898876404494,56.25,56.25,,65.80310880829016,193.0,7.0,2.0
wimbledon,R64,2015,33.0,93.0,18.0,63.0,0.0,9.0,13.0,14.0,8.536585365853659,5.487804878048781,56.70731707317073,67.74193548387096,46.478873239436616,72.22222222222221,72.22222222222221,,58.536585365853654,164.0,12.0,2.0
wimbledon,R64,2016,42.0,110.0,17.0,71.0,29.0,5.0,10.0,6.0,3.2085561497326207,2.6737967914438503,58.82352941176471,64.54545454545455,54.54545454545454,58.82352941176471,58.82352941176471,100.0,60.42780748663101,187.0,6.0,0.0
wimbledon,R64,2017,32.0,119.0,15.0,90.0,0.0,13.0,8.0,5.0,2.5773195876288657,6.701030927835052,61.34020618556701,75.63025210084034,42.66666666666667,53.333333333333336,53.333333333333336,,62.88659793814433,194.0,2.0,3.0
wimbledon,R64,2018,22.0,95.0,14.0,61.0,19.0,5.0,10.0,6.0,4.285714285714286,3.571428571428571,67.85714285714286,64.21052631578948,48.888888888888886,71.42857142857143,71.42857142857143,100.0,59.285714285714285,140.0,6.0,0.0
wimbledon,R64,2019,24.0,69.0,17.0,44.0,18.0,7.0,12.0,2.0,1.7543859649122806,6.140350877192982,60.526315789473685,63.76811594202898,53.333333333333336,70.58823529411765,70.58823529411765,100.0,59.64912280701754,114.0,0.0,2.0
wimbledon,R64,2021,19.0,66.0,10.0,43.0,17.0,4.0,5.0,5.0,4.716981132075472,3.7735849056603774,62.264150943396224,65.15151515151516,47.5,50.0,50.0,100.0,58.490566037735846,106.0,4.0,1.0
wimbledon,R64,2023,15.0,84.0,9.0,66.0,21.0,5.0,5.0,6.0,4.878048780487805,4.0650406504065035,68.29268292682927,78.57142857142857,38.46153846153847,55.55555555555556,55.55555555555556,100.0,65.85365853658537,123.0,6.0,0.0
wimbledon,R64,2024,15.0,82.0,14.0,58.0,16.0,6.0,10.0,6.0,4.958677685950414,4.958677685950414,67.76859504132231,70.73170731707317,38.46153846153847,71.42857142857143,71.42857142857143,100.0,60.33057851239669,121.0,5.0,1.0
